sales_line_id,order_id,product_id,product_name,quantity,unit_selling_price,discount_pct,standard_cost
SOL0002023,SO001472,P004,Casque Audio Max,2,169.7,10,86
SOL0002024,SO001473,P002,Smartphone X5,9,734.96,0,520
SOL0002025,SO001473,P007,Chaussures City,22,86.24,0,39
SOL0002026,SO001474,P012,Lampe LED Desk,5,38.32,5,18
SOL0002027,SO001475,P001,Laptop 14 Pro,3,1193.19,8,760
SOL0002028,SO001476,P003,Tablette Air 11,3,618.54,5,395
SOL0002029,SO001477,P004,Casque Audio Max,1,178.61,0,86
SOL0002030,SO001478,P006,Clavier Meca,5,96.78,8,54
SOL0002031,SO001479,P007,Chaussures City,9,87.55,0,39
SOL0002032,SO001480,P008,T-Shirt Essential,12,21.68,0,8
SOL0002033,SO001481,P011,Chaise Ergo,3,208.56,5,124
SOL0002034,SO001482,P002,Smartphone X5,4,772.49,0,520
SOL0002035,SO001483,P005,Ecran 27 pouces,1,285.85,0,182
SOL0002036,SO001484,P010,Sac a dos Metro,15,68.33,0,31
SOL0002037,SO001485,P012,Lampe LED Desk,3,45.26,0,18
SOL0002038,SO001485,P002,Smartphone X5,4,853.61,0,520
SOL0002039,SO001486,P010,Sac a dos Metro,1,76.13,12,31
SOL0002040,SO001486,P012,Lampe LED Desk,1,44.61,15,18
SOL0002041,SO001486,P010,Sac a dos Metro,4,73.06,12,31
SOL0002042,SO001487,P008,T-Shirt Essential,4,22.77,5,8
SOL0002043,SO001488,P010,Sac a dos Metro,2,72.64,12,31
SOL0002044,SO001488,P008,T-Shirt Essential,3,22.63,15,8
SOL0002045,SO001489,P012,Lampe LED Desk,5,38.18,"8,0",18
SOL0002046,SO001490,P007,Chaussures City,4,95.01,5,39
SOL0002047,SO001491,P009,Veste Urban,1,142.99,10,63
SOL0002048,SO001491,P002,Smartphone X5,2,839.72,10,520
SOL0002049,SO001491,P008,T-Shirt Essential,5,24.07,10,8
SOL0002050,SO001492,P008,T-Shirt Essential,14,21.23,0,8
SOL0002051,SO001493,P009,Veste Urban,2,132.96,15,63
SOL0002052,SO001493,P012,Lampe LED Desk,2,44.13,8,18
SOL0002053,SO001494,P009,Veste Urban,6,122.21,0,63
SOL0002054,SO001495,P009,Veste Urban,2,136.06,5,63
SOL0002055,SO001496,P004,Casque Audio Max,10,165.03,0,86
SOL0002056,SO001496,P011,Chaise Ergo,11,194.29,0,124
SOL0002057,So001497,P007,Chaussures City,16.0,87.6,0,39
SOL0002058,SO001497,P009,Veste Urban,12,124.66,0,63
SOL0002059,SO001498,P007,Chaussures City,3,96.53,10,39
SOL0002060,SO001499,P002,Smartphone X5,1,853.34,8,520
SOL0002061,SO001500,P005,NA, 12.0 ,263.53,"12,0",182
SOL0002062,SO001500,P006,Clavier Meca,5,94.33,5,54
SOL0002063,SO001501,P008,T-Shirt Essential,2,24.12,5,8
SOL0002064,SO001501,P009,Veste Urban,1,141.05,5,63
SOL0002065,SO001501,P008,T-Shirt Essential,2,23.86,8,8
SOL0002066,SO001502,P003,Tablette Air 11,11,545.26,0,395
SOL0002067,SO001503,P003,Tablette Air 11,2,635.8,0,395
SOL0002068,SO001504,P001,Laptop 14 Pro,2,1171.12,8,760
SOL0002069,SO001505,P001,Laptop 14 Pro,2,1193.48,8,760
SOL0002070,SO001506,P005,Ecran 27 pouces,4,305.39,8, 182.0 
SOL0002071,SO001506,P002,Smartphone X5,1,852.54,0,520
SOL0002072,SO001507,P010,Sac a dos Metro,2,74.68,8,31
SOL0002073,SO001508,P008,T-Shirt Essential,3,24.59,5,8
SOL0002074,SO001509,P005,Ecran 27 pouces,1,301.55,8,182
SOL0002075,SO001510,P011,Chaise Ergo,1,214.47,0,124
SOL0002076,SO001511,P011,Chaise Ergo,1,204.89,12,124
SOL0002077,SO001511,P006,Clavier Meca,3,103.46,8,54
SOL0002078,SO001511,P007,Chaussures City,4,94.9,5,39
SOL0002079,SO001512,P009,Veste Urban,6,144.1,10,63
SOL0002080,SO001512,P002,  Smartphone X5  ,2,873.62,15, 520.0 
SOL0002081,SO001513,P002,Smartphone X5,3,799.0,0,520
SOL0002082,SO001514,P003,Tablette Air 11,3,640.92,5,395
SOL0002083,SO001515,P009,Veste Urban,2,134.05,15,63
SOL0002084,SO001516,P002,Smartphone X5,4,861.51,8,520
SOL0002085,SO001516,P007,Chaussures City,1,97.76,0,39
SOL0002086,SO001517,P009,Veste Urban,4,133.16,0,63
SOL0002087,SO001518,P010,Sac a dos Metro,4,71.77,12,31
SOL0002088,SO001519,P007,Chaussures City,4,89.53,5,39
SOL0002089,SO001519,P007,Chaussures City,3,96.45,8,39
SOL0002090,SO001520,P006,Clavier Meca,N/A,104.39,5,54.0
SOL0002091,SO001521,P004,Casque Audio Max,9,156.3,10,86
Sol0002092,SO001522, P002,Smartphone X5,3,811.58,5,520
SOL0002093,SO001523,P003,Tablette Air 11,12,579.28,10,395
SOL0002094,SO001523,P005,Ecran 27 pouces,4,262.61,5,182
SOL0002095,SO001524,P002,Smartphone X5,3,802.34,12,520
SOL0002096,SO001525,P009,Veste Urban,4,140.55,5,63
SOL0002097,SO001525,P010,Sac a dos Metro,4,72.9,0,31
SOL0002098,SO001525,P005,Ecran 27 pouces,3,300.01,5,182
SOL0002099,SO001526,P003,Tablette Air 11,1,630.98,5,395
SOL0002100,SO001526,P012,Lampe LED Desk,3,43.92,10,18
SOL0002101,SO001527,P010,Sac a dos Metro,4,70.0,0,31
SOL0002102,SO001528,P003,Tablette Air 11,3,546.21,10,395
SOL0002103,SO001529,P007,Chaussures City,1,94.49,5,39
SOL0002104,SO001530,P012,Lampe LED Desk,3,41.8,10,18
SOL0002105,SO001531,P012,Lampe LED Desk,3,43.8,0,18
SOL0002106 ,SO001532,P007,Chaussures City,15, 86.37 ,5,39
SOL0002107,SO001533,P005,Ecran 27 pouces,2,309.64,0,182
SOL0002108,SO001534,P001,Laptop 14 Pro,13,1096.21,12,760
SOL0002109,SO001534,P002,Smartphone X5,9,780.19,10,520
SOL0002110,SO001535,P003,Tablette Air 11,2,613.93,0,395
SOL0002111,SO001536,P009,Veste Urban,1,143.02,10,63
SOL0002112,SO001537,P003,Tablette Air 11,2,626.7,5,395
SOL0002113,SO001537,P002,Smartphone X5,2,816.92,0,520
SOL0002114,SO001538,P006,Clavier Meca,4,107.46,0,54
SOL0002115,SO001539,P004,Casque Audio Max,2,178.2,10,86
SOL0002116,SO001540,P003,Tablette Air 11,3,650.91,15,395
SOL0002117,SO001540,P008,T-Shirt Essential,1,23.8,10,8
SOL0002118,SO001540,P010,Sac a dos Metro,4,76.42,5,31
SOL0002119,SO001541,  P008  ,T-Shirt Essential,1,24.42,0,8
SOL0002120,SO001542,P004,Casque Audio Max,1,172.2,5,86
SOL0002121,SO001542,P008,T-Shirt Essential,3,23.58,5,8
SOL0002122,SO001543,P005,Ecran 27 pouces,1,306.92,15,182
SOL0002123,SO001544,P005,Ecran 27 pouces,9,257.24,15,182
SOL0002124,SO001544,P004,Casque Audio Max,4,165.7,8,86
SOL0002125,SO001545,P002,Smartphone X5,3,805.29,0,520
SOL0002126,SO001546,P005,Ecran 27 pouces,3,309.66,5,182
SOL0002127,SO001546,P006,Clavier Meca,2,112.54,0,54
SOL0002128,SO001547,P006,Clavier Meca,2,105.33,12,54
SOL0002129,SO001547,P008,T-Shirt Essential,3,24.11,8,8
SOL0002130,SO001548,P011,Chaise Ergo,3,219.68,5,124
SOL0002131,SO001549,P009,Veste Urban,3,131.2,0,63
SOL0002132,SO001549,P007,Chaussures City,3,95.02,0,39
SOL0002133,SO001549,P008,T-Shirt Essential,2,23.79,0,8
SOL0002134,SO001550,P010,Sac a dos Metro,4,75.44,10,31
SOL0002135,SO001551,P009,Veste Urban,2,139.08,10,63
SOL0002136,SO001552,P008,T-Shirt Essential,11,21.61,0,8
SOL0002137,SO001553,P009,Veste Urban,2,138.16,0,63
SOL0002138,SO001554,P003,Tablette Air 11,3,632.19,5,395
SOL0002139,SO001554,P007,Chaussures City,3,98.35,10,39
SOL0002140,SO001554,P003,Tablette Air 11,2,633.07,10,395
SOL0002141,SO001555,P009,Veste Urban,2,137.9,5,63
SOL0002142,SO001556,P012,Lampe LED Desk,1,43.84,5,18
SOL0002143,SO001557,P004,Casque Audio Max,7,156.16,5,86
SOL0002144,SO001558,P006,Clavier Meca,2,113.23,10,54
SOL0002145,SO001559,P011,Chaise Ergo,5,191.32,0,124
SOL0002146,SO001559,P004,Casque Audio Max,8,163.0,0,86
SOL0002147,SO001560,P007,Chaussures City,13,87.03,10,39
SOL0002148,SO001561,P004,Casque Audio Max,3,173.05,10,86
SOL0002149,SO001562,P001,Laptop 14 Pro,4,1223.01,8,760
SOL0002150,SO001563,P010,Sac a dos Metro,3,70.92,0,31
SOL0002151,SO001563,P008,T-Shirt Essential,1,23.74,5,8
SOL0002152,SO001564,P011,Chaise Ergo,1,209.89,5,124
SOL0002153,SO001564,P012,Lampe LED Desk,1, 44.1 ,10,18
SOL0002154,SO001565,P007,Chaussures City,3,95.4,0,39
SOL0002155,SO001565,P007,Chaussures City,3,93.25,5,39
SOL0002156,SO001566,P012,Lampe LED Desk,3,43.77,12,18
SOL0002157,SO001567,P004,Casque Audio Max,1,172.22,5,86
SOL0002158,SO001568,P012,Lampe LED Desk,2,42.01,0,18
SOL0002159,SO001569,P003,Tablette Air 11,4,648.37,8,395
  SOL0002160  ,SO001569,P005,Ecran 27 pouces,2,300.87,10,"182,0"
SOL0002161,SO001570,P009,Veste Urban,5,141.17,5,63
SOL0002162,SO001570,P004,Casque Audio Max,2,181.74,5,86
SOL0002163,SO001571,P001,Laptop 14 Pro,12,1104.16,8,760
SOL0002164,SO001572,P004,Casque Audio Max,3,184.68,10,86.0
SOL0002165,SO001572,P001,Laptop 14 Pro,4,1221.63,0,760
SOL0002166,SO001572,P003,Tablette Air 11,2,639.87,0,395
SOL0002167,SO001573,P007,Chaussures City,2,93.68,0,39
SOL0002168,SO001574,P007,Chaussures City,4,95.26,0,39
SOL0002169,SO001575,P003,Tablette Air 11,1,622.2,12,395
SOL0002170,SO001576,P004,Casque Audio Max,2,177.13,8,86
SOL0002171,SO001577,P011,Chaise Ergo,2,213.69,5,124
SOL0002172,SO001577,P007,Chaussures City,3,93.18,5,39
SOL0002173,SO001578,P009,Veste Urban,1,133.02,5,63
SOL0002174,SO001578,P012,Lampe LED Desk,1,43.46,5,18
SOL0002175,SO001579,P002,Smartphone X5,1,852.96,10,520
SOL0002176,SO001579,P010,Sac a dos Metro,4,75.97,5,31
SOL0002177,SO001580,P011,Chaise Ergo,2,217.99,5,124
SOL0002178,SO001581,P010,Sac a dos Metro,6,75.81,0,31
SOL0002179,SO001582,P003,Tablette Air 11,3,602.02,0,395
SOL0002180,SO001583,P005,Ecran 27 pouces,2,294.48,0,182
SOL0002181,SO001583,P008,T-Shirt Essential,2,24.11,12,8
SOL0002182,SO001584,P008,T-Shirt Essential,3,23.71,0,8
SOL0002183,SO001584,P012,Lampe LED Desk,1,44.68,8,18
  SOL0002184  ,SO001585,P003,Tablette Air 11,3,635.48,10,395
SOL0002185,SO001585,P005,Ecran 27 pouces,1,305.93,0,182
SOL0002186,SO001586,P001,Laptop 14 Pro,3,1119.78,8,760
SOL0002187,SO001587,P005,Ecran 27 pouces,7,260.08,8,182
SOL0002188,SO001587,P010,Sac a dos Metro,13,67.73,10,31
SOL0002189,SO001588,P005,Ecran 27 pouces,4,295.33,0,182
SOL0002190,SO001589,P003,Tablette Air 11,3,642.57,8,395
SOL0002191,SO001589,P007,Chaussures City,1,95.09,12,39
SOL0002192,SO001590,P011,Chaise Ergo,13,196.79,0,124
SOL0002193,SO001591,P009,Veste Urban,2,144.18,0,63
SOL0002194,SO001591,P012,Lampe LED Desk,3,44.4,5,18
SOL0002195,SO001592,P001,Laptop 14 Pro,4,1169.79,0,760
SOL0002196,SO001593,P008,T-Shirt Essential, 13.0 ,22.24,12.0,8
SOL0002197,SO001594,P001,Laptop 14 Pro,3.0,1228.21,5,760
SOL0002198,SO001595,P011,Chaise Ergo,2,211.88,8,124
SOL0002199,SO001596,P007,Chaussures City,4,95.98,0,39
SOL0002200,SO001597,P008,T-Shirt Essential,17,20.86,8,8
SOL0002201,SO001598,P012,Lampe LED Desk,2,44.54,8,18
SOL0002202,SO001599,P001,Laptop 14 Pro,3,1122.75,5,760
SOL0002203,SO001600,P004,Casque Audio Max,6,158.86,8,86
SOL0002204,SO001601,P003,Tablette Air 11,1,626.01,0,395
SOL0002205,SO001601,P012,Lampe LED Desk,1,44.65,0,18
SOL0002206,SO001602,P008,T-Shirt Essential,16,21.74,5,8
SOL0002207,SO001603,P010,Sac a dos Metro,4,71.74,0,31
SOL0002208,SO001604,P005,Ecran 27 pouces,2,293.28,5,182
SOL0002209,SO001605,P007,Chaussures City,4,89.62,8,39
SOL0002210,SO001606,P003,Tablette Air 11,4,554.17,0,395
SOL0002211,SO001607,P004,Casque Audio Max,1,170.73,10,86
SOL0002212,SO001608,P002,Smartphone X5,2,843.11,5,520
SOL0002213,SO001609,P011,Chaise Ergo,1,214.47,0,124.0
SOL0002214,SO001609,P011,Chaise Ergo,2,215.21,0,124
SOL0002215,SO001610,P005,Ecran 27 pouces,3,301.47,0,182
SOL0002216,SO001611,P002,Smartphone X5,2,835.29,0,520
SOL0002217,SO001612,P008,T-Shirt Essential,7,20.87,0,8
SOL0002218,SO001613,P007,Chaussures City,4,97.19,0,39
SOL0002219,SO001614,P010,Sac a dos Metro,6,75.47,15,31
SOL0002220,SO001614,P008,T-Shirt Essential,6,24.76,8,8
SOL0002221,SO001615,P007,Chaussures City,3,92.59,10,39
SOL0002222,SO001616,P007,Chaussures City,1,95.7,10.0,39
SOL0002223,SO001617,P003,Tablette Air 11,3,591.32,8,395
SOL0002224,SO001618,P001,Laptop 14 Pro,3,1148.44,0,760
SOL0002225,SO001619,P004,Casque Audio Max,4,176.38,0,86
SOL0002226,SO001619,P010,Sac a dos Metro,6,76.72,0,31
SOL0002227,SO001620,P008,T-Shirt Essential,1,23.79,10,8
SOL0002228,SO001621,P012,Lampe LED Desk,3,42.42,10,18
SOL0002229,SO001622,P012,Lampe LED Desk,4,39.02,0,18
SOL0002230,SO001623,P006,Clavier Meca,12,95.92,12,54
SOL0002231,SO001624,P010,Sac a dos Metro,3,74.76,0,31
SOL0002232,SO001625,P002,Smartphone X5,3,872.87,15,520
SOL0002233,SO001626,P008,T-Shirt Essential,10,20.99,10,8
SOL0002234,SO001627,P008,T-Shirt Essential,1,22.73,0,8
SOL0002235,SO001628,P010,Sac a dos Metro,3,74.31,10,31
SOL0002236,SO001629,P012,Lampe LED Desk,2,44.14,8,18
SOL0002237,SO001630,P012,Lampe LED Desk,13,38.38,0,18
SOL0002238,SO001630,P003,Tablette Air 11,11,572.03,10,395
SOL0002239,SO001631,P003,Tablette Air 11,11,572.69,0,395
SOL0002240,SO001632,P007,Chaussures City,6,93.33,10,39
SOL0002241,SO001633,P004,Casque Audio Max,3,176.32,5,86
SOL0000788,SO000567,P004,Casque Audio Max,2,170.98,12,86
SOL0000907,SO000655,P010,Sac a dos Metro,8,65.94,0,31
SOL0001547,SO001119,P006,Clavier Meca,2,109.71,10,54
SOL0000241,SO000172,P009,Veste Urban,3,131.84,5,63
SOL0001913,SO001397,P002,Smartphone X5,3,828.61,0,520
SOL0001062,SO000761,P004,Casque Audio Max,13,158.33,15,86
SOL0000481,SO000342,P004,Casque Audio Max,2,180.01,0,86
SOL0001028,SO000735,P004,Casque Audio Max,1,170.9,0,86
SOL0001652,SO001195,P009,Veste Urban,2,132.16,5,63
SOL0000995,SO000713,P004,Casque Audio Max,3,168.66,10,86
SOL0001556,SO001128,P008,T-Shirt Essential,1,24.35,0,8
SOL0002162,SO001570,P004,Casque Audio Max,2,181.74,5,86
SOL0000135,SO000096,P002,Smartphone X5,9,769.41,8,520
SOL0002018,SO001469,P006,Clavier Meca,1,109.76,0,54
SOL0001411,SO001022,P006,Clavier Meca,3,97.41,8,54
SOL0001104,SO000794,P010,Sac a dos Metro,9,67.64,12,31
SOL0001122,SO000807,P010,Sac a dos Metro,4,74.0,10,31
SOL0001773,SO001289,P003,Tablette Air 11,2,599.69,0,395
SOL0001018,SO000727,P003,Tablette Air 11,9,545.39,10,395
SOL0001197,SO000863,P004,Casque Audio Max,6,157.06,5,86
SOL0002053,SO001494,P009,Veste Urban,6,122.21,0,63
SOL0001869,SO001362,P004,Casque Audio Max,3,171.41,5,86
SOL0000753,SO000542,P010,Sac a dos Metro,"5,0",76.33,12,31
SOL0000304,SO000218,P005,Ecran 27 pouces,9,268.29,0,182
SOL0001613,SO001169,P007,Chaussures City,2,91.34,0,39
SOL0002172,SO001577,P007,Chaussures City,3,93.18,5,39
SOL0002057,So001497,P007,Chaussures City,16.0,87.6,0,39
SOL0000219,SO000157,P004,Casque Audio Max,3,174.77,10,86
SOL0001506,SO001091,P008,T-Shirt Essential,22,21.54,0,8
SOL0001518,SO001100,P011,Chaise Ergo,3,211.4,0,124
SOL0001643,SO001189,P001,Laptop 14 Pro,3,1171.9,0,760
SOL0001504,SO001091,P010,Sac a dos Metro,20,66.22,0,31
SOL0001133,SO000815,P006,Clavier Meca,2,109.36,5,54
SOL0000631,SO000447,P008,T-Shirt Essential,6,24.09,5,8
SOL0000436,SO000312,P001,Laptop 14 Pro,1,1196.38,5,760
SOL0000325,SO000235,P001,Laptop 14 Pro,1,1130.12,10,
SOL0000586,SO000414,P002,Smartphone X5,3,841.82,0,520
SOL0001597,SO001158,P007,Chaussures City,,90.96,0,39
SOL0000248,SO000178,P010,Sac a dos Metro,10,67.07,0,31
SOL0001398,SO001012,P005,Ecran 27 pouces,2,284.28,0,182
SOL0000856,SO000616,P010,Sac a dos Metro,9,67.98,5,31
SOL0001495,SO001083,P006,Clavier Meca,1,107.49,10,54
SOL0000496,SO000353,P009,Veste Urban,NA,133.26,8,63
SOL0002233,SO001626,P008,T-Shirt Essential,10,20.99,10,8
